,heart_rate,SPO,label
13055,88.0,97.0,7
13056,107.0,97.0,8
13057,107.0,97.0,8
13058,107.0,97.0,8
13059,107.0,97.0,8
13060,107.0,97.0,8
13061,125.0,97.0,15
13062,125.0,97.0,15
13063,125.0,97.0,15
13064,125.0,97.0,15
13065,125.0,97.0,15
13066,100.0,97.0,4
13067,100.0,97.0,4
13068,100.0,97.0,4
13069,100.0,97.0,4
13070,100.0,97.0,4
13071,100.0,97.0,4
13072,100.0,97.0,4
13073,100.0,97.0,4
13074,100.0,97.0,4
13075,100.0,97.0,4
13076,100.0,97.0,4
13077,100.0,97.0,4
13078,100.0,97.0,4
13079,100.0,97.0,4
13080,100.0,97.0,4
13081,100.0,97.0,4
13082,100.0,97.0,4
13083,100.0,97.0,4
13084,100.0,97.0,4
13085,100.0,97.0,4
13086,100.0,97.0,4
13087,100.0,97.0,4
13088,100.0,97.0,4
13089,93.0,97.0,9
13090,93.0,97.0,9
13091,93.0,97.0,9
13092,93.0,97.0,9
13093,93.0,97.0,9
13094,89.25,97.0,7
13095,88.0,97.0,7
13096,88.0,97.0,7
13097,88.0,97.0,7
13098,88.0,97.0,7
13099,88.0,97.0,7
13100,88.0,97.0,7
13101,88.0,97.0,7
13102,88.0,97.0,7
13103,88.0,97.0,7
13104,88.0,97.0,7
13105,88.0,97.0,7
13106,88.0,97.0,7
13107,88.0,97.0,7
13108,88.0,97.0,7
13109,88.0,97.0,7
13110,88.0,97.0,7
13111,88.0,97.0,7
13112,100.0,97.0,4
13113,100.0,97.0,4
13114,100.0,97.0,4
13115,100.0,97.0,4
13116,100.0,97.0,4
13117,100.0,97.0,4
13118,93.0,97.0,9
13119,93.0,97.0,9
13120,93.0,97.0,9
13121,93.0,97.0,9
13122,93.0,97.0,9
13123,107.0,97.0,8
13124,107.0,97.0,8
13125,107.0,97.0,8
13126,107.0,97.0,8
13127,107.0,97.0,8
13128,103.5,97.0,19
13129,93.0,97.0,9
13130,93.0,97.0,9
13131,93.0,97.0,9
13132,93.0,97.0,9
13133,93.0,97.0,9
13134,107.0,97.0,8
13135,107.0,97.0,8
13136,107.0,97.0,8
13137,107.0,97.0,8
13138,107.0,97.0,8
13139,100.0,97.0,4
13140,93.0,97.0,9
13141,93.0,97.0,9
13142,93.0,97.0,9
13143,93.0,97.0,9
13144,93.0,97.0,9
13145,100.0,97.0,4
13146,100.0,97.0,4
13147,100.0,97.0,4
13148,100.0,97.0,4
13149,100.0,97.0,4
13150,92.0,97.0,9
13151,88.0,97.0,7
13152,88.0,97.0,7
13153,88.0,97.0,7
13154,88.0,97.0,7
13155,88.0,97.0,7
13156,100.0,97.0,4
13157,100.0,97.0,4
13158,100.0,97.0,4
13159,100.0,97.0,4
13160,100.0,97.0,4
13161,93.0,97.0,9
13162,93.0,97.0,9
13163,93.0,97.0,9
13164,93.0,97.0,9
13165,93.0,97.0,9
13166,107.0,97.0,8
13167,107.0,97.0,8
13168,107.0,97.0,8
13169,107.0,97.0,8
13170,107.0,97.0,8
13171,107.0,97.0,8
13172,93.0,97.0,9
13173,93.0,97.0,9
13174,93.0,97.0,9
13175,93.0,97.0,9
13176,93.0,97.0,9
13177,93.0,97.0,9
13178,100.0,97.0,4
13179,100.0,97.0,4
13180,100.0,97.0,4
13181,100.0,97.0,4
13182,100.0,97.0,4
13183,78.0,97.0,20
13184,78.0,97.0,20
13185,78.0,97.0,20
13186,78.0,97.0,20
13187,78.0,97.0,20
13188,93.0,97.0,9
13189,93.0,97.0,9
13190,93.0,97.0,9
13191,93.0,97.0,9
13192,93.0,97.0,9
13193,91.33333333333334,97.0,9
13194,88.0,97.0,7
13195,88.0,97.0,7
13196,88.0,97.0,7
13197,88.0,97.0,7
13198,88.0,97.0,7
13199,88.0,97.0,7
13200,88.0,97.0,7
13201,88.0,97.0,7
13202,88.0,97.0,7
13203,88.0,97.0,7
13204,88.0,97.0,7
13205,107.0,97.0,8
13206,107.0,97.0,8
13207,107.0,97.0,8
13208,107.0,97.0,8
13209,107.0,97.0,8
13210,101.75,97.0,19
13211,100.0,97.0,4
13212,100.0,97.0,4
13213,100.0,97.0,4
13214,100.0,97.0,4
13215,100.0,97.0,4
13216,107.0,97.0,8
13217,107.0,97.0,8
13218,107.0,97.0,8
13219,107.0,97.0,8
13220,107.0,97.0,8
13221,107.0,97.0,8
13222,107.0,97.0,8
13223,107.0,97.0,8
13224,107.0,97.0,8
13225,107.0,97.0,8
13226,107.0,97.0,8
13227,115.0,97.0,6
13228,115.0,97.0,6
13229,115.0,97.0,6
13230,115.0,97.0,6
13231,115.0,97.0,6
13232,115.0,97.0,6
13233,107.0,97.0,8
13234,107.0,97.0,8
13235,107.0,97.0,8
13236,107.0,97.0,8
13237,107.0,97.0,8
13238,100.0,97.0,4
13239,100.0,97.0,4
13240,100.0,97.0,4
13241,100.0,97.0,4
13242,100.0,97.0,4
13243,93.0,97.0,9
13244,93.0,97.0,9
13245,93.0,97.0,9
13246,93.0,97.0,9
13247,93.0,97.0,9
13248,93.0,97.0,9
13249,93.0,97.0,9
13250,93.0,97.0,9
13251,93.0,97.0,9
13252,93.0,97.0,9
13253,93.0,97.0,9
13254,104.0,97.0,19
13255,115.0,97.0,6
13256,115.0,97.0,6
13257,115.0,97.0,6
13258,115.0,97.0,6
13259,115.0,97.0,6
13260,107.5,97.0,8
13261,100.0,97.0,4
13262,100.0,97.0,4
13263,100.0,97.0,4
13264,100.0,97.0,4
13265,100.0,97.0,4
13266,103.5,97.0,19
13267,107.0,97.0,8
13268,107.0,97.0,8
13269,107.0,97.0,8
13270,107.0,97.0,8
13271,107.0,97.0,8
13272,115.0,97.0,6
13273,115.0,97.0,6
13274,115.0,97.0,6
13275,115.0,97.0,6
13276,115.0,97.0,6
13277,107.0,97.0,8
13278,107.0,97.0,8
13279,107.0,97.0,8
13280,107.0,97.0,8
13281,107.0,97.0,8
13282,100.0,97.0,4
13283,100.0,97.0,4
13284,100.0,97.0,4
13285,100.0,97.0,4
13286,100.0,97.0,4
13287,107.0,97.0,8
13288,107.0,97.0,8
13289,107.0,97.0,8
13290,107.0,97.0,8
13291,107.0,97.0,8
13292,107.0,97.0,8
13293,83.0,97.0,21
13294,83.0,97.0,21
13295,83.0,97.0,21
13296,83.0,97.0,21
13297,83.0,97.0,21
13298,87.0,97.0,7
13299,107.0,97.0,8
13300,107.0,97.0,8
13301,107.0,97.0,8
13302,107.0,97.0,8
13303,107.0,97.0,8
13304,100.0,97.0,4
13305,100.0,97.0,4
13306,100.0,97.0,4
13307,100.0,97.0,4
13308,100.0,97.0,4
13309,100.0,97.0,4
13310,100.0,97.0,4
13311,100.0,97.0,4
13312,100.0,97.0,4
13313,100.0,97.0,4
13314,100.0,97.0,4
13315,103.5,97.0,19
13316,107.0,97.0,8
13317,107.0,97.0,8
13318,107.0,97.0,8
13319,107.0,97.0,8
13320,107.0,97.0,8
13321,92.5,97.0,9
13322,78.0,97.0,20
13323,78.0,97.0,20
13324,78.0,97.0,20
13325,78.0,97.0,20
13326,78.0,97.0,20
13327,89.0,97.0,7
13328,100.0,97.0,4
13329,100.0,97.0,4
13330,100.0,97.0,4
13331,100.0,97.0,4
13332,100.0,97.0,4
13333,93.0,97.0,9
13334,93.0,97.0,9
13335,93.0,97.0,9
13336,93.0,97.0,9
13337,93.0,97.0,9
13338,101.66666666666666,97.0,19
13339,107.0,97.0,8
13340,107.0,97.0,8
13341,107.0,97.0,8
13342,107.0,97.0,8
13343,107.0,97.0,8
13344,115.0,97.0,6
13345,115.0,97.0,6
13346,115.0,97.0,6
13347,115.0,97.0,6
13348,115.0,97.0,6
13349,115.0,97.0,6
13350,125.0,96.0,15
13351,125.0,96.0,15
13352,125.0,96.0,15
13353,125.0,96.0,15
13354,125.0,96.0,15
13355,107.0,96.0,8
13356,107.0,96.0,8
13357,107.0,96.0,8
13358,107.0,96.0,8
13359,107.0,96.0,8
13360,115.0,96.0,6
13361,115.0,96.0,6
13362,115.0,96.0,6
13363,115.0,96.0,6
13364,115.0,96.0,6
13365,107.0,96.0,8
13366,107.0,96.0,8
13367,107.0,96.0,8
13368,107.0,96.0,8
13369,107.0,96.0,8
13370,100.0,96.0,4
13371,93.0,96.0,9
13372,93.0,96.0,9
13373,93.0,96.0,9
13374,93.0,96.0,9
13375,93.0,96.0,9
13376,88.0,96.0,7
13377,88.0,96.0,7
13378,88.0,96.0,7
13379,88.0,96.0,7
13380,88.0,96.0,7
13381,93.0,96.0,9
13382,93.0,96.0,9
13383,93.0,96.0,9
13384,93.0,96.0,9
13385,93.0,96.0,9
13386,100.0,96.0,4
13387,100.0,96.0,4
13388,100.0,96.0,4
13389,100.0,96.0,4
13390,100.0,96.0,4
13391,100.0,96.0,4
13392,100.0,96.0,4
13393,100.0,96.0,4
13394,100.0,96.0,4
13395,100.0,96.0,4
13396,100.0,96.0,4
13397,136.0,96.0,5
13398,136.0,96.0,5
13399,136.0,96.0,5
13400,136.0,96.0,5
13401,136.0,96.0,5
13402,136.0,96.0,5
13403,150.0,96.94196428571429,1
13404,150.0,96.94196428571429,1
13405,150.0,96.94196428571429,1
13406,150.0,96.94196428571429,1
13407,150.0,96.94196428571429,1
13408,150.0,96.94196428571429,1
13409,136.0,96.94196428571429,5
13410,136.0,96.94196428571429,5
13411,136.0,96.94196428571429,5
13412,136.0,96.94196428571429,5
13413,136.0,96.94196428571429,5
13414,130.75,96.94196428571429,17
13415,115.0,96.94196428571429,6
13416,115.0,96.94196428571429,6
13417,115.0,96.94196428571429,6
13418,115.0,96.94196428571429,6
13419,115.0,96.94196428571429,6
13420,115.0,96.94196428571429,6
13421,115.0,96.94196428571429,6
13422,115.0,96.94196428571429,6
13423,115.0,96.94196428571429,6
13424,115.0,96.94196428571429,6
13425,115.0,96.94196428571429,6
13426,107.66666666666666,96.62797619047619,8
13427,93.0,96.0,9
13428,93.0,96.0,9
13429,93.0,96.0,9
13430,93.0,96.0,9
13431,93.0,96.0,9
13432,88.0,96.0,7
13433,88.0,96.0,7
13434,88.0,96.0,7
13435,88.0,96.0,7
13436,88.0,96.0,7
13437,90.5,98.0,22
13438,93.0,100.0,9
13439,93.0,100.0,9
13440,93.0,100.0,9
13441,93.0,100.0,9
13442,93.0,100.0,9
13443,83.5,97.25,21
13444,93.0,97.0,9
13445,93.0,97.0,9
13446,93.0,97.0,9
13447,93.0,97.0,9
13448,93.0,97.0,9
13449,103.5,97.0,19
13450,107.0,97.0,8
13451,107.0,97.0,8
13452,107.0,97.0,8
13453,107.0,97.0,8
13454,107.0,97.0,8
13455,93.0,97.0,9
13456,93.0,97.0,9
13457,93.0,97.0,9
13458,93.0,97.0,9
13459,93.0,97.0,9
13460,93.0,97.0,9
13461,88.0,97.0,7
13462,88.0,97.0,7
13463,136.0,88.0,14
13464,136.0,88.0,14
13465,136.0,88.0,14
13466,136.0,88.0,14
13467,136.0,88.0,14
13468,136.0,88.0,14
13469,136.0,88.0,14
13470,166.0,97.0,0
13471,166.0,97.0,0
13472,166.0,97.0,0
13473,166.0,97.0,0
13474,166.0,97.0,0
13475,166.0,97.0,0
13476,166.0,97.0,0
13477,150.0,97.0,1
13478,150.0,97.0,1
13479,150.0,97.0,1
13480,150.0,97.0,1
13481,150.0,97.0,1
13482,150.0,97.0,1
13483,150.0,97.0,1
13484,125.0,97.0,15
13485,125.0,97.0,15
13486,125.0,97.0,15
13487,125.0,97.0,15
13488,125.0,97.0,15
13489,125.0,97.0,15
13490,125.0,97.0,15
13491,115.0,97.0,6
13492,115.0,97.0,6
13493,115.0,97.0,6
13494,115.0,97.0,6
13495,115.0,97.0,6
13496,115.0,97.0,6
13497,214.0,99.0,3
13498,214.0,99.0,3
13499,214.0,99.0,3
13500,214.0,99.0,3
13501,214.0,99.0,3
13502,214.0,99.0,3
13503,136.0,98.0,5
13504,136.0,98.0,5
13505,136.0,98.0,5
13506,136.0,98.0,5
13507,136.0,98.0,5
13508,136.0,98.0,5
13509,150.0,97.0,1
13510,150.0,97.0,1
13511,150.0,97.0,1
13512,150.0,97.0,1
13513,150.0,97.0,1
13514,150.0,97.0,1
13515,71.0,97.0,18
13516,71.0,97.0,18
13517,71.0,97.0,18
13518,71.0,97.0,18
13519,71.0,97.0,18
13520,71.0,97.0,18
13521,87.5,97.0,7
13522,93.0,97.0,9
13523,93.0,97.0,9
13524,93.0,97.0,9
13525,93.0,97.0,9
13526,93.0,97.0,9
13527,93.0,97.0,9
13528,135.75,97.0,5
13529,150.0,97.0,1
13530,150.0,97.0,1
13531,150.0,97.0,1
13532,150.0,97.0,1
13533,150.0,97.0,1
13534,150.0,97.0,1
13535,131.25,97.0,17
13536,125.0,97.0,15
13537,125.0,97.0,15
13538,125.0,97.0,15
13539,125.0,97.0,15
13540,125.0,97.0,15
13541,125.0,97.0,15
13542,136.0,97.0,5
13543,136.0,97.0,5
13544,136.0,97.0,5
13545,136.0,97.0,5
13546,136.0,97.0,5
13547,136.0,97.0,5
13548,114.25,97.0,6
13549,107.0,97.0,8
13550,107.0,97.0,8
13551,107.0,97.0,8
13552,107.0,97.0,8
13553,107.0,97.0,8
13554,107.0,97.0,8
13555,136.0,97.0,5
13556,136.0,97.0,5
13557,136.0,97.0,5
13558,136.0,97.0,5
13559,136.0,97.0,5
13560,136.0,97.0,5
13561,150.0,97.0,1
13562,150.0,97.0,1
13563,150.0,97.0,1
13564,150.0,97.0,1
13565,150.0,97.0,1
13566,150.0,97.0,1
13567,125.0,97.0,15
13568,100.0,97.0,4
13569,100.0,97.0,4
13570,100.0,97.0,4
13571,100.0,97.0,4
13572,100.0,97.0,4
13573,100.0,97.0,4
13574,136.0,97.0,5
13575,136.0,97.0,5
13576,136.0,97.0,5
13577,136.0,97.0,5
13578,136.0,97.0,5
13579,136.0,97.0,5
13580,151.0,97.0,1
13581,166.0,97.0,0
13582,166.0,97.0,0
13583,166.0,97.0,0
13584,166.0,97.0,0
13585,166.0,97.0,0
13586,166.0,97.0,0
13587,150.0,97.0,1
13588,150.0,97.0,1
13589,150.0,97.0,1
13590,150.0,97.0,1
13591,150.0,97.0,1
13592,150.0,97.0,1
13593,150.0,97.0,1
13594,150.0,97.0,1
13595,150.0,97.0,1
13596,150.0,97.0,1
13597,150.0,97.0,1
13598,150.0,97.0,1
13599,150.0,97.0,1
13600,150.0,97.0,1
13601,150.0,97.0,1
13602,150.0,97.0,1
13603,150.0,97.0,1
13604,150.0,97.0,1
13605,150.0,97.0,1
13606,150.0,97.0,1
13607,150.0,97.0,1
13608,150.0,97.0,1
13609,150.0,97.0,1
13610,150.0,97.0,1
13611,150.0,97.0,1
13612,150.0,97.0,1
13613,150.0,97.0,1
13614,136.0,97.0,5
13615,136.0,97.0,5
13616,136.0,97.0,5
13617,136.0,97.0,5
13618,136.0,97.0,5
13619,136.0,97.0,5
13620,150.0,97.0,1
13621,150.0,97.0,1
13622,150.0,97.0,1
13623,150.0,97.0,1
13624,150.0,97.0,1
13625,150.0,97.0,1
13626,150.0,97.0,1
13627,150.0,97.0,1
13628,150.0,97.0,1
13629,150.0,97.0,1
13630,150.0,97.0,1
13631,150.0,97.0,1
13632,150.0,97.0,1
13633,136.0,97.0,5
13634,136.0,97.0,5
13635,136.0,97.0,5
13636,136.0,97.0,5
13637,136.0,97.0,5
13638,136.0,97.0,5
13639,130.5,97.0,17
13640,125.0,97.0,15
13641,125.0,97.0,15
13642,125.0,97.0,15
13643,125.0,97.0,15
13644,125.0,97.0,15
13645,125.0,97.0,15
13646,125.0,97.0,15
13647,125.0,97.0,15
13648,125.0,97.0,15
13649,125.0,97.0,15
13650,125.0,97.0,15
13651,125.0,97.0,15
13652,125.0,97.0,15
13653,130.5,97.0,17
13654,136.0,97.0,5
13655,136.0,97.0,5
13656,136.0,97.0,5
13657,136.0,97.0,5
13658,136.0,97.0,5
13659,136.0,97.0,5
13660,136.0,97.0,5
13661,136.0,97.0,5
13662,136.0,97.0,5
13663,136.0,97.0,5
13664,136.0,97.0,5
13665,136.0,97.0,5
13666,136.0,97.0,5
13667,136.0,97.0,5
13668,136.0,97.0,5
13669,136.0,97.0,5
13670,136.0,97.0,5
13671,136.0,97.0,5
13672,136.0,97.0,5
13673,136.0,97.0,5
13674,136.0,96.75,5
13675,136.0,96.0,5
13676,136.0,96.0,5
13677,136.0,96.0,5
13678,136.0,96.0,5
13679,136.0,96.0,5
13680,136.0,96.0,5
13681,130.75,96.0,17
13682,115.0,96.0,6
13683,115.0,96.0,6
13684,115.0,96.0,6
13685,115.0,96.0,6
13686,115.0,96.0,6
13687,115.0,96.0,6
13688,107.0,96.0,8
13689,107.0,96.0,8
13690,107.0,96.0,8
13691,107.0,96.0,8
13692,107.0,96.0,8
13693,107.0,96.0,8
13694,107.0,96.25,8
13695,107.0,97.0,8
13696,107.0,97.0,8
13697,107.0,97.0,8
13698,107.0,97.0,8
13699,107.0,97.0,8
13700,107.0,97.0,8
13701,115.0,97.0,6
13702,115.0,97.0,6
13703,115.0,97.0,6
13704,115.0,97.0,6
13705,115.0,97.0,6
13706,115.0,97.0,6
13707,136.0,96.0,5
13708,136.0,96.0,5
13709,136.0,96.0,5
13710,136.0,96.0,5
13711,136.0,96.0,5
13712,136.0,96.0,5
13713,150.0,96.0,1
13714,150.0,96.0,1
13715,150.0,96.0,1
13716,150.0,96.0,1
13717,150.0,96.0,1
13718,150.0,96.0,1
13719,136.0,96.0,5
13720,136.0,96.0,5
13721,136.0,96.0,5
13722,136.0,96.0,5
13723,136.0,96.0,5
13724,136.0,96.0,5
13725,136.0,96.0,5
13726,136.0,96.0,5
13727,136.0,96.0,5
13728,136.0,96.0,5
13729,136.0,96.0,5
13730,136.0,96.0,5
13731,136.0,96.0,5
13732,136.0,96.25,5
13733,136.0,97.0,5
13734,136.0,97.0,5
13735,136.0,97.0,5
13736,136.0,97.0,5
13737,136.0,97.0,5
13738,136.0,97.0,5
13739,136.0,97.0,5
13740,136.0,97.0,5
13741,136.0,97.0,5
13742,136.0,97.0,5
13743,136.0,97.0,5
13744,136.0,97.0,5
13745,136.0,97.0,5
13746,136.0,97.0,5
13747,136.0,96.0,5
13748,136.0,96.0,5
13749,136.0,96.0,5
13750,136.0,96.0,5
13751,136.0,96.0,5
13752,136.0,96.0,5
13753,136.0,96.0,5
13754,136.0,97.0,5
13755,136.0,97.0,5
13756,136.0,97.0,5
13757,136.0,97.0,5
13758,136.0,97.0,5
13759,136.0,97.0,5
13760,136.0,97.0,5
13761,136.0,96.0,5
13762,136.0,96.0,5
13763,136.0,96.0,5
13764,136.0,96.0,5
13765,136.0,96.0,5
13766,136.0,96.0,5
13767,136.0,96.0,5
13768,136.0,97.0,5
13769,136.0,97.0,5
13770,136.0,97.0,5
13771,136.0,97.0,5
13772,136.0,97.0,5
13773,136.0,97.0,5
13774,136.0,97.0,5
13775,136.0,97.0,5
13776,136.0,97.0,5
13777,136.0,97.0,5
13778,136.0,97.0,5
13779,136.0,97.0,5
13780,136.0,97.0,5
13781,136.0,97.0,5
13782,136.0,96.0,5
13783,136.0,96.0,5
13784,136.0,96.0,5
13785,136.0,96.0,5
13786,136.0,96.0,5
13787,136.0,96.0,5
13788,136.0,96.0,5
13789,136.0,96.0,5
13790,136.0,96.0,5
13791,136.0,96.0,5
13792,136.0,96.0,5
13793,136.0,96.0,5
13794,136.0,96.0,5
13795,136.0,96.0,5
13796,107.0,96.0,8
13797,107.0,96.0,8
13798,107.0,96.0,8
13799,107.0,96.0,8
13800,107.0,96.0,8
13801,107.0,96.0,8
13802,107.0,96.0,8
13803,107.0,96.0,8
13804,107.0,96.0,8
13805,107.0,96.0,8
13806,107.0,96.0,8
13807,107.0,96.0,8
13808,107.0,96.0,8
13809,107.0,96.0,8
13810,136.0,96.0,5
13811,136.0,96.0,5
13812,136.0,96.0,5
13813,136.0,96.0,5
13814,136.0,96.0,5
13815,136.0,96.0,5
13816,136.0,96.0,5
13817,136.0,96.0,5
13818,136.0,96.0,5
13819,136.0,96.0,5
13820,136.0,96.0,5
13821,136.0,96.0,5
13822,136.0,96.0,5
13823,136.0,96.0,5
13824,125.0,96.0,15
13825,125.0,96.0,15
13826,125.0,96.0,15
13827,125.0,96.0,15
13828,125.0,96.0,15
13829,125.0,96.0,15
13830,125.0,96.0,15
13831,125.0,96.0,15
13832,125.0,96.0,15
13833,125.0,96.0,15
13834,125.0,96.0,15
13835,125.0,96.0,15
13836,125.0,96.0,15
13837,125.0,96.0,15
13838,115.0,97.0,6
13839,115.0,97.0,6
13840,115.0,97.0,6
13841,115.0,97.0,6
13842,115.0,97.0,6
13843,115.0,97.0,6
13844,115.0,97.0,6
13845,107.0,97.0,8
13846,107.0,97.0,8
13847,107.0,97.0,8
13848,107.0,97.0,8
13849,107.0,97.0,8
13850,107.0,97.0,8
13851,107.0,97.0,8
13852,107.0,97.0,8
13853,107.0,97.0,8
13854,107.0,97.0,8
13855,107.0,97.0,8
13856,107.0,97.0,8
13857,107.0,97.0,8
13858,107.0,97.0,8
13859,101.75,97.0,19
13860,100.0,97.0,4
13861,100.0,97.0,4
13862,100.0,97.0,4
13863,100.0,97.0,4
13864,100.0,97.0,4
13865,100.0,97.0,4
13866,115.0,97.0,6
13867,115.0,97.0,6
13868,115.0,97.0,6
13869,115.0,97.0,6
13870,115.0,97.0,6
13871,115.0,97.0,6
13872,115.0,97.0,6
13873,115.0,97.0,6
13874,115.0,97.0,6
13875,115.0,97.0,6
13876,115.0,97.0,6
13877,115.0,97.0,6
13878,115.0,97.0,6
13879,103.75,97.0,19
13880,100.0,97.0,4
13881,100.0,97.0,4
13882,100.0,97.0,4
13883,100.0,97.0,4
13884,100.0,97.0,4
13885,100.0,97.0,4
13886,107.0,97.0,8
13887,107.0,97.0,8
13888,107.0,97.0,8
13889,107.0,97.0,8
13890,107.0,97.0,8
13891,107.0,97.0,8
13892,107.0,97.0,8
13893,107.0,97.0,8
13894,107.0,97.0,8
13895,107.0,97.0,8
13896,107.0,97.0,8
13897,107.0,97.0,8
13898,107.0,97.0,8
13899,107.0,97.0,8
13900,107.0,97.0,8
13901,107.0,97.0,8
13902,107.0,97.0,8
13903,107.0,97.0,8
13904,107.0,97.0,8
13905,107.0,97.0,8
13906,107.0,97.0,8
13907,107.0,97.0,8
13908,107.0,97.0,8
13909,107.0,97.0,8
13910,107.0,97.0,8
13911,107.0,97.0,8
13912,107.0,97.0,8
13913,115.0,97.0,6
13914,115.0,97.0,6
13915,115.0,97.0,6
13916,115.0,97.0,6
13917,115.0,97.0,6
13918,115.0,97.0,6
13919,103.75,97.0,19
13920,100.0,97.0,4
13921,100.0,97.0,4
13922,100.0,97.0,4
13923,100.0,97.0,4
13924,100.0,97.0,4
13925,100.0,97.0,4
13926,100.0,96.25,4
13927,100.0,96.0,4
13928,100.0,96.0,4
13929,100.0,96.0,4
13930,100.0,96.0,4
13931,100.0,96.0,4
13932,100.0,96.0,4
13933,107.5,96.0,8
13934,115.0,96.0,6
13935,115.0,96.0,6
13936,115.0,96.0,6
13937,115.0,96.0,6
13938,115.0,99.0,6
13939,115.0,99.0,6
13940,115.0,99.0,6
13941,115.0,99.0,6
13942,83.0,96.0,21
13943,83.0,96.0,21
13944,83.0,96.0,21
13945,83.0,96.0,21
13946,83.0,96.0,21
13947,83.0,96.0,21
13948,83.0,96.0,21
13949,83.0,96.0,21
13950,88.0,96.0,7
13951,88.0,96.0,7
13952,88.0,96.0,7
13953,88.0,96.0,7
13954,88.0,96.0,7
13955,88.0,96.0,7
13956,88.0,96.0,7
13957,88.0,96.0,7
13958,88.0,96.0,7
13959,166.0,96.0,0
13960,166.0,96.0,0
13961,166.0,96.0,0
13962,166.0,96.0,0
13963,166.0,96.0,0
13964,166.0,96.0,0
13965,166.0,96.0,0
13966,166.0,96.0,0
13967,151.0,96.0,1
13968,136.0,96.0,5
13969,136.0,96.0,5
13970,136.0,96.0,5
13971,136.0,96.0,5
13972,136.0,96.0,5
13973,136.0,96.0,5
13974,136.0,96.0,5
13975,136.0,96.0,5
13976,136.0,96.0,5
13977,136.0,96.0,5
13978,136.0,96.0,5
13979,136.0,96.0,5
13980,136.0,96.0,5
13981,136.0,96.0,5
13982,136.0,96.0,5
13983,136.0,96.0,5
13984,136.0,96.0,5
13985,125.0,96.0,15
13986,125.0,96.0,15
13987,125.0,96.0,15
13988,125.0,96.0,15
13989,125.0,96.0,15
13990,125.0,96.0,15
13991,125.0,96.0,15
13992,125.0,96.0,15
13993,125.0,96.0,15
13994,125.0,96.0,15
13995,125.0,96.0,15
13996,125.0,96.0,15
13997,125.0,96.0,15
13998,125.0,96.0,15
13999,125.0,96.0,15
14000,125.0,96.0,15
14001,125.0,96.0,15
14002,130.5,96.0,17
14003,136.0,96.0,5
14004,136.0,96.0,5
14005,136.0,96.0,5
14006,136.0,96.0,5
14007,136.0,96.0,5
14008,136.0,96.0,5
14009,136.0,96.0,5
14010,136.0,96.0,5
14011,136.0,96.0,5
14012,136.0,96.0,5
14013,136.0,96.0,5
14014,136.0,96.0,5
14015,136.0,96.0,5
14016,136.0,96.0,5
14017,136.0,96.0,5
14018,136.0,96.0,5
14019,136.0,96.0,5
14020,150.0,96.0,1
14021,150.0,96.0,1
14022,150.0,96.0,1
14023,150.0,96.0,1
14024,150.0,96.0,1
14025,150.0,96.0,1
14026,150.0,96.0,1
14027,150.0,96.0,1
14028,132.0,96.0,17
14029,78.0,96.0,20
14030,78.0,96.0,20
14031,78.0,96.0,20
14032,78.0,96.0,20
14033,78.0,96.0,20
14034,78.0,96.0,20
14035,78.0,96.0,20
14036,78.0,96.0,20
14037,107.0,96.0,8
14038,136.0,96.0,5
14039,136.0,96.0,5
14040,136.0,96.0,5
14041,136.0,96.0,5
14042,136.0,96.0,5
14043,136.0,96.0,5
14044,136.0,96.0,5
14045,136.0,96.0,5
14046,136.0,96.0,5
14047,136.0,96.0,5
14048,136.0,96.0,5
14049,136.0,96.0,5
14050,136.0,96.0,5
14051,136.0,96.0,5
14052,136.0,96.0,5
14053,136.0,96.0,5
14054,136.0,96.0,5
14055,136.0,96.0,5
14056,136.0,96.0,5
14057,136.0,96.0,5
14058,136.0,96.0,5
14059,136.0,96.0,5
14060,136.0,96.0,5
14061,136.0,96.0,5
14062,136.0,96.0,5
14063,136.0,96.0,5
14064,136.0,96.0,5
14065,136.0,96.0,5
14066,136.0,96.0,5
14067,136.0,96.0,5
14068,136.0,96.0,5
14069,136.0,96.0,5
14070,136.0,96.0,5
14071,136.0,96.0,5
14072,83.0,96.0,21
14073,83.0,96.0,21
14074,83.0,96.0,21
14075,83.0,96.0,21
14076,83.0,96.0,21
14077,83.0,96.0,21
14078,83.0,96.0,21
14079,83.0,96.0,21
14080,115.0,96.0,6
14081,115.0,96.0,6
14082,115.0,96.0,6
14083,115.0,96.0,6
14084,115.0,96.0,6
14085,115.0,96.0,6
14086,115.0,96.0,6
14087,115.0,96.0,6
14088,115.0,96.0,6
14089,125.0,96.0,15
14090,125.0,96.0,15
14091,125.0,96.0,15
14092,125.0,96.0,15
14093,125.0,96.0,15
14094,125.0,96.0,15
14095,125.0,96.0,15
14096,125.0,96.0,15
14097,125.0,96.0,15
14098,125.0,96.0,15
14099,125.0,96.0,15
14100,125.0,96.0,15
14101,125.0,96.0,15
14102,125.0,96.0,15
14103,125.0,96.0,15
14104,125.0,96.0,15
14105,125.0,96.0,15
14106,116.0,96.0,6
14107,107.0,96.0,8
14108,107.0,96.0,8
14109,107.0,96.0,8
14110,107.0,96.0,8
14111,107.0,96.0,8
14112,107.0,96.0,8
14113,107.0,96.0,8
14114,107.0,96.0,8
14115,150.0,96.0,1
14116,150.0,96.0,1
14117,150.0,96.0,1
14118,150.0,96.0,1
14119,150.0,96.0,1
14120,150.0,96.0,1
14121,150.0,96.0,1
